booking_id,passenger_token,flight_id,booking_ts,status,airline_key,route_key,flight_date_key,booking_date_key,flight_reference_status,passenger_reference_status,booking_exact_duplicate,booking_id_repeated,booking_id_normalization_collision,passenger_id_normalization_collision,flight_id_normalization_collision,status_missing,status_blank,status_unrecognized,booking_date_parse_issue,booking_after_departure,payment_record_count,usable_amount_count,unusable_amount_count,known_payment_amount,amount_coverage
B1500,8f145f2598571dcdf06ccb6529dfa28fd53c504242e43202c6b7d0cade724d07,UK056,2025-04-30T11:37:36.952000,CONFIRMED,4,25,20260419,20250430,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,1303.07,complete amount coverage
B1501,28b8959a9c61fd66f4849f9522d12b55b8375aa9da11303e8ed6c2083dbe4e79,SJ122,2025-09-04T11:37:36.952000,CANCELLED,3,12,20260419,20250904,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,27890.44,partial amount coverage
B1502,5ca7a4719d3384af2d38cbf6d0d6fa2a98b1df499e9fc24b60cee81ae0bc9c42,AI086,2025-10-15T11:37:36.952000,CONFIRMED,1,14,20260419,20251015,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,17966.76,complete amount coverage
B1503,c08b3f5854ff8205006d10d2c449bccd6217768dcaffa7a4edb98cc1671e5e2f,SJ011,2025-10-17T11:37:36.952000,CONFIRMED,3,10,20260419,20251017,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1504,fbc7928aa5a8b9fb31c1bf69bf9e2a93c7245334777e0a8884ed68378fb266ed,SJ021,2025-04-21T11:37:36.952000,PENDING,3,21,20260419,20250421,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,32259.76,complete amount coverage
B1505,5e434988e1606f070ecda4ee6485f7c05f3d22d5b81e0e292376461d7802f42d,SJ106,2025-11-29T11:37:36.952000,CONFIRMED,3,13,20260419,20251129,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,7472.98,complete amount coverage
B1506,62b4c191e0a9d5fe681f015c7c711a9767169a83a7268be78e3c6e033a636029,SJ026,2026-01-29T11:37:36.952000,CANCELLED,3,15,20260419,20260129,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1507,85389853cd9d499b3cc495efb9506ed94a0c575e1660e6edd33ed1056646122d,SJ245,2025-11-27T11:37:36.952000,PENDING,3,8,20260419,20251127,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,4865.21,complete amount coverage
B1508,d5ec00f8b2fde81c83c32fbe6321634e0d02efe0970d08140c88724f7c75fb82,AI023,2025-07-31T11:37:36.952000,UNKNOWN,1,21,20260419,20250731,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,3,3,0,14679.26,complete amount coverage
B1509,4ef7d1db1266365aee82e6f6b2c0575e41c1100e43d9fa08ed7be42ac84f3ebc,AI032,2025-09-25T11:37:36.952000,CANCELLED,1,26,20260419,20250925,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1510,35c333d600c1e42be265df9ee583a11d0b7c3b00f25e80161667c07c005b702b,AI236,2025-05-11T11:37:36.952000,CANCELLED,1,17,20260419,20250511,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3179.45,complete amount coverage
B1511,37532c707af43fa39cbda23b110a4df35a966c0872ee59639f2b4a5eabfa062f,6F094,2025-12-24T11:37:36.952000,CANCELLED,2,1,20260419,20251224,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12346.57,complete amount coverage
B1512,ecc6747e1b9e5dded3e6feac7fb3bbba5ec42695e3ad9176353a56b698d78089,UK163,2025-12-21T11:37:36.952000,PENDING,4,19,20260419,20251221,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5747.83,complete amount coverage
B1513,36101c3d61a55d1b8c1f90a8f818e66d5031097d3dc2c0e338d45b218e2077d9,UK163,2025-06-30T11:37:36.952000,CONFIRMED,4,19,20260419,20250630,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,22716.67,complete amount coverage
B1514,5d16b1f572adda7d3efbb00ddccd6293df67c6fee3e4b0cc6baf150442ae4caa,SJ045,2025-05-07T11:37:36.952000,CANCELLED,3,20,20260419,20250507,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1515,ac793a3a7ba1f5ce0b86e3b814d36007ffc23af2e63240974237cdf776105e40,SJ006,2025-07-06T11:37:36.952000,PENDING,3,21,20260419,20250706,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1516,4fe9f3b870210c4fdaac380444c2cfa7f0e27381fa2e167a80099fca6fcd5bf9,SJ103,2025-08-05T11:37:36.952000,CANCELLED,3,26,20260419,20250805,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3242.75,complete amount coverage
B1517,06a62d430796adb2f0652df0450589b33764a6fa14971c095082bb981e98b672,6F221,2026-01-16T11:37:36.952000,UNKNOWN,2,29,20260419,20260116,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,1,0,1,,payment records but no usable amounts
B1518,7ae17e21e4eecdfea1c81ec6bd71126bf7ceb0fc6a445d797e16d2dae4c6d10f,SJ147,2026-03-20T11:37:36.952000,UNKNOWN,3,2,20260419,20260320,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,0,0,0,,no payment record in this extract
B1519,f7f2cc8c36f0baec0802ad1c1ce12cbdec080c2b611d00bce7eec4f6ff7adc47,SJ064,2026-03-25T11:37:36.952000,PENDING,3,13,20260419,20260325,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,14857.83,complete amount coverage
B1520,e92ceac2b5a252f9555d0b2bd93ba26d192f417f0ded498b686c22d0887ea0a3,AI028,2026-04-02T11:37:36.952000,CONFIRMED,1,22,20260419,20260402,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,14340.74,complete amount coverage
B1521,5557c3c6b97233608f1d90d1a10478aa8e7af7fc7700a47e59d90ce389b29fd6,AI148,2025-11-08T11:37:36.952000,PENDING,1,25,20260419,20251108,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,10629.67,partial amount coverage
B1522,0e126d907ea1a895b47126d8fd05a654ac9d39a68917b8683e95edb991bfd352,6F263,2025-08-31T11:37:36.952000,CONFIRMED,0,19,20260419,20250831,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1523,c26bb3c20ebc27952988ae38edf1dccb2b8a10f4acdd6b6c30e78f29bd5fd5e3,SJ067,2025-05-19T11:37:36.952000,PENDING,3,26,20260419,20250519,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,1,1,10733.84,partial amount coverage
B1524,9ddc24280241da11f7e9dcda573bdeaf26e2c5b5dca89f1250d048f68ec0c942,6F061,2025-06-17T11:37:36.952000,PENDING,2,27,20260419,20250617,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,9831.83,complete amount coverage
B1525,a8c0de30e5feabf6c235d4436772c288707a61775114b3d5268a6469ed0da74f,AI254,2025-05-29T11:37:36.952000,UNKNOWN,1,14,20260419,20250529,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,1,1,0,7869.06,complete amount coverage
B1526,bcb0bf9faa0386e300de767f444af6e3e050a9250a765af397af4521b5753fd7,SJ136,2025-11-15T11:37:36.952000,CONFIRMED,3,21,20260419,20251115,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,12889.82,complete amount coverage
B1527,b0aa6599906c0a1e66638e7c4641068853b5b6e20162367f3df3608860507489,AI046,2025-07-09T11:37:36.952000,PENDING,0,17,20260419,20250709,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,11891.78,complete amount coverage
B1528,8aaec980e6815d1afc14a2a4636402f959116670fc05ce22c9fc5f333a6e3669,UK174,2026-03-28T11:37:36.952000,PENDING,4,13,20260419,20260328,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1529,3603ddda027c244454eb982506e4e2b9cef458337f46d1c87fe7bb946bbd9e50,6F066,2025-04-30T11:37:36.952000,UNKNOWN,2,4,20260419,20250430,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,0,0,0,,no payment record in this extract
B1530,48e3db12a072d29f975bdcf7c74bdce74c0acfb6fa5af267eab258927df1220c,UK095,2025-12-08T11:37:36.952000,UNKNOWN,4,10,20260419,20251208,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,3,3,0,29065.67,complete amount coverage
B1531,5e47d3584c51f2959bf596046d8df597e8f6bd815075fe8c0d7ad0b47ced7e7d,6F063,2026-04-01T11:37:36.952000,PENDING,2,19,20260419,20260401,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,23911.21,partial amount coverage
B1532,9d9164dc737811531319182ac56d1d0b3da00b44e4255857928a39d3c0a84faf,UK118,2025-04-22T11:37:36.952000,PENDING,4,21,20260419,20250422,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,24295.60,partial amount coverage
B1533,416bb03fb1a06fb2f3fb7a7da1606e342b47ce84ac58f0dcab4f346a7d6ee406,UK218,2025-09-15T11:37:36.952000,PENDING,4,26,20260419,20250915,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1534,8152d895b97169a93c0cb3d264ad9cd92f262ae7abc735d42fe30faee1998d84,UK031,2025-09-11T11:37:36.952000,CONFIRMED,4,13,20260419,20250911,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12347.23,complete amount coverage
B1535,9d484c258601f2ad8d312aa4908f1faa943c82b7494e5f3d694e578093a7de9e,UK142,2026-04-02T11:37:36.952000,PENDING,4,3,20260419,20260402,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,19520.85,complete amount coverage
B1536,3c92f263c03317e7c45bd973d850d4430e46f367a4ed845421dbfe59027fe717,AI002,2025-06-01T11:37:36.952000,UNKNOWN,1,21,20260419,20250601,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,1,1,0,6548.99,complete amount coverage
B1537,ed60ab79e8570482c44a771380a6e21c7f27cad585b129f17344d3180315d0ea,UK070,2025-10-08T11:37:36.952000,CONFIRMED,4,8,20260419,20251008,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9202.57,complete amount coverage
B1538,633c5767249b89ff30151d9730c3a237dd434e6f82a4229ed6595424d772740f,SJ121,2026-03-17T11:37:36.952000,PENDING,3,13,20260419,20260317,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1539,b2ce686ceb2287b998eb324d64b3244383b5cc75f92de1c70143d13dfe351686,UK201,2025-06-11T11:37:36.952000,CONFIRMED,4,22,20260419,20250611,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,17509.78,complete amount coverage
B1540,c978d7c9b669403fd0c219d0b94e96b83fc0f348722b769c409c1fd15f8f2d1a,AI138,2026-01-15T11:37:36.952000,CANCELLED,1,18,20260419,20260115,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3640.69,complete amount coverage
B1541,820bee56a12e2e334bf589f0677cd9d55b4bf8d65c7a4935db07afcfc3a33898,SJ014,2025-12-16T11:37:36.952000,CONFIRMED,3,9,20260419,20251216,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12031.17,complete amount coverage
B1542,18652dc61c69d1eba4684e4bf0721b28630ca554d985ec98084bee0a6d0a9995,SJ053,2025-12-13T11:37:36.952000,PENDING,3,13,20260419,20251213,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1543,5788b4af6f503f95e3980ae111793017f4caa8e13c74b46c29850d63903bf6be,SJ241,2025-06-16T11:37:36.952000,CANCELLED,3,19,20260419,20250616,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3207.85,complete amount coverage
B1544,e556f7707aebc250094916c194633669a3421d53e85a0179683d204a1c932ad8,AI249,2025-09-01T11:37:36.952000,CANCELLED,1,4,20260419,20250901,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,12003.06,complete amount coverage
B1545,b8e90e9fcb13a7f13dd391126a65c06ed98e8896c815f4efcd78307a847fb575,AI176,2026-03-08T11:37:36.952000,PENDING,1,3,20260419,20260308,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,17736.33,complete amount coverage
B1546,894d3a63e881aa38f385a450e1b9b55976d577c358e530248ed51beff722811a,SJ234,2026-04-02T11:37:36.952000,PENDING,3,2,20260419,20260402,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1547,c8977db7639c009891d3e7681a22881305c6d34577652028e3b6ee59a9f7629f,6F115,2025-04-18T11:37:36.952000,PENDING,2,26,20260419,20250418,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1548,ee9f24fd683a64d58667b8a82a1ff7f03e1797b9111e7cdc3f62172533ac906a,AI020,2025-10-04T11:37:36.952000,CONFIRMED,0,6,20260419,20251004,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1549,fb435b4c398cfeb24b81c006c0b030b68135da0ff02455e522e7d3e3811deac8,AI020,2025-12-16T11:37:36.952000,CONFIRMED,0,6,20260419,20251216,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1550,c08b3f5854ff8205006d10d2c449bccd6217768dcaffa7a4edb98cc1671e5e2f,6F079,2025-12-06T11:37:36.952000,CONFIRMED,2,30,20260419,20251206,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1551,b8853db02f03e32c59a925439741fc58c25269db0eb277fda62876c458e1f5fd,6F104,2025-11-14T11:37:36.952000,UNKNOWN,2,12,20260419,20251114,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,0,0,0,,no payment record in this extract
B1552,930f2a61e37a37fe9dc071e6794e8009a5283e921b5bf5a68d33e9bd049b6050,UK046,2026-02-06T11:37:36.952000,PENDING,4,13,20260419,20260206,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12589.60,complete amount coverage
B1553,6ad4631ec45555317fea37108fbf0cd8bde45a23d4698caa0d91aac9cd91b0c7,SJ217,2025-11-15T11:37:36.952000,CONFIRMED,3,7,20260419,20251115,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,1883.33,complete amount coverage
B1554,da6d20babea1475458b732593cb82ceb18fdef6d189ce651e6c070fb152f7a09,6F142,2025-08-26T11:37:36.952000,CANCELLED,2,15,20260419,20250826,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1555,5557c3c6b97233608f1d90d1a10478aa8e7af7fc7700a47e59d90ce389b29fd6,SJ139,2026-04-04T11:37:36.952000,CONFIRMED,3,16,20260419,20260404,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,13344.12,complete amount coverage
B1556,8c99c05f67c2b9aa8596c94d85ac2cd342ea46e0f51c8ce5603675a0d241996e,6F059,2026-01-18T11:37:36.952000,CANCELLED,2,8,20260419,20260118,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1557,056b6be05fa27425e29cdbadf337d195deac661a93e2d720e34e09f9fb9dc6a0,6F067,2025-08-10T11:37:36.952000,PENDING,2,26,20260419,20250810,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,17708.74,complete amount coverage
B1558,aed1eb52100ca7979ab6ec845952b2e68882d538f644b2c73f00707532affc3a,AI007,2025-08-07T11:37:36.952000,PENDING,1,29,20260419,20250807,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,15597.73,complete amount coverage
B1559,243662423851756f5a71455454570d8c2b24a8ee21bfa31361a5bcec52298493,UK202,2026-01-20T11:37:36.952000,CONFIRMED,4,19,20260419,20260120,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3622.91,complete amount coverage
B1560,e31ac3701c2586322ad629d03ecdf4a211253c419fcdf123de3bd28b16356a61,AI200,2026-03-07T11:37:36.952000,CONFIRMED,1,25,20260419,20260307,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1561,9081a1f070814c51bd672232e1db88b8d286924bc46902c7e3afce95fc6a3f52,UK172,2026-01-27T11:37:36.952000,PENDING,4,17,20260419,20260127,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,11507.31,complete amount coverage
B1562,c53a3b6639d7082d2282d417dab1fad723ebbd8761388a733dc95ed3ca5fbe72,6F214,2025-05-01T11:37:36.952000,CONFIRMED,2,7,20260419,20250501,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,6572.09,complete amount coverage
B1563,7ae17e21e4eecdfea1c81ec6bd71126bf7ceb0fc6a445d797e16d2dae4c6d10f,UK037,2025-09-11T11:37:36.952000,PENDING,4,1,20260419,20250911,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1564,b0a97c3ecb3440afcd443e3c1136e56d462d9ea95ede05942ad6f16a06aef12a,AI022,2025-08-14T11:37:36.952000,PENDING,1,10,20260419,20250814,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3514.52,complete amount coverage
B1565,c3961661d0257c947e70ff56927a7581603f8df049572248e6a9db03b7b08f7e,AI243,2026-02-06T11:37:36.952000,CANCELLED,0,1,20260419,20260206,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,7243.49,complete amount coverage
B1566,da0e3d6192247b220186b89141607018c3558e1d25032e14cb5bc5b06028e591,SJ174,2025-10-08T11:37:36.952000,CONFIRMED,3,13,20260419,20251008,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,26394.47,complete amount coverage
B1567,ed4707f20757c4ea594baef476fa0a2b4ac0467fc1cafd3f9abc967d39554fd3,SJ079,2025-11-13T11:37:36.952000,PENDING,3,24,20260419,20251113,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,10982.24,complete amount coverage
B1568,9d5ef91b572219250eda341d108ed10b43befb84b60ff641a2c270fa55f8cdde,UK097,2025-12-21T11:37:36.952000,CONFIRMED,4,22,20260419,20251221,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1569,6ef5d8984250af530afceff00b684bdff51b7341154c3f3bb43c69f046303228,AI013,2025-12-26T11:37:36.952000,CANCELLED,1,21,20260419,20251226,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1570,950313c9b4ed89a432af910e76155a1f23508edf4ada055068cdccb0d60c30be,UK196,2025-11-21T11:37:36.952000,CANCELLED,4,9,20260419,20251121,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,15054.77,complete amount coverage
B1571,e980638c7cacd0eabf13209e25bd064848a673cdfe7302568fbbb12b209f1f70,SJ213,2025-11-06T11:37:36.952000,CONFIRMED,3,7,20260419,20251106,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1572,6e35ef70f3b65070d4c040b8690d5e77aad6f3e419337e8701ba90281aef351d,UK119,2025-05-26T11:37:36.952000,CONFIRMED,4,7,20260419,20250526,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,1,1,13849.86,partial amount coverage
B1573,fbb5ef6e88dc30454cd976c496e62c8a08efee4e5e3db5f2889b15e1be86cb67,AI043,2026-03-18T11:37:36.952000,PENDING,1,13,20260419,20260318,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,7629.97,complete amount coverage
B1574,15c21d10ec6ddcc17a884747fcfb216067fb607f6b4e8d258f99f39788836273,AI043,2025-04-29T11:37:36.952000,CANCELLED,1,13,20260419,20250429,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,13905.05,complete amount coverage
B1575,069c4fa40f0c2ab1529a26aa5d1158416d521449aa2b132286547ebefce73c31,AI143,2025-06-16T11:37:36.952000,CANCELLED,1,13,20260419,20250616,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12516.91,complete amount coverage
B1576,ccd5a65548c4cf2491078f591b9ac97d277df6fc9307a42c64d0ba027310cbfd,SJ032,2025-10-20T11:37:36.952000,UNKNOWN,3,27,20260419,20251020,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,1,0,1,,payment records but no usable amounts
B1577,eacba1c0e4a3a98f8d3a50f3776854ca5a68620bf847c01a9dfeafa98d43e333,6F050,2026-01-24T11:37:36.952000,CONFIRMED,2,17,20260419,20260124,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1578,2e5d0f04fd4817510bfff7fa9edb19a06ec540cb2f3439fc6a93a9a569a11c63,AI134,2025-12-25T11:37:36.952000,PENDING,1,22,20260419,20251225,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,4097.69,partial amount coverage
B1579,8426694d0e3969b9b6cea5e43964ad0f0813dd29f9821d84f594fa75e29fc220,6F182,2025-04-24T11:37:36.952000,CONFIRMED,2,7,20260419,20250424,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,9444.10,complete amount coverage
B1580,4c2a6d36b0f9b6841df01cee0271f49043e11f8581e9cf7088e4be0f4b78b964,SJ086,2025-10-08T11:37:36.952000,CONFIRMED,3,13,20260419,20251008,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,26625.06,complete amount coverage
B1581,ebbe10318ec63216fd407ecc68b8e2a181d1b75421d175a34c82254aedf00d32,6F170,2025-08-06T11:37:36.952000,CONFIRMED,2,24,20260419,20250806,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,1,1,9514.99,partial amount coverage
B1582,b142fb13d1c37ade64824c6cce170e00961d5c6f5f86b1fd8ea9062a034e751a,UK168,2025-04-24T11:37:36.952000,PENDING,4,2,20260419,20250424,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,13552.00,complete amount coverage
B1583,6b625b6d527aa946bb7442f9e8b705d6247717fcfa2a814cac79a6a6b7ae543c,SJ072,2026-02-22T11:37:36.952000,UNKNOWN,3,19,20260419,20260222,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,0,0,0,,no payment record in this extract
B1584,c346aaa4ced706f9b0dc15b220d645ae3e160971c0205a4b6673d98865332e94,UK075,2025-04-28T11:37:36.952000,CANCELLED,4,28,20260418,20250428,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,26466.88,complete amount coverage
B1585,938183f4fbed699b3ec357083a8e918a37416f5df9a4141d255fee945c108218,6F233,2026-01-08T11:37:36.952000,CANCELLED,2,1,20260418,20260108,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,23517.70,partial amount coverage
B1586,10f6b34b53d61ab256d41a5107490482d7af1e6671ac131f36c382497df40176,SJ143,2025-11-13T11:37:36.952000,CANCELLED,3,17,20260419,20251113,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1587,bc478364fad82d420b7c769b64baf931d40394ba4e507f24f7337d662fb9c27d,SJ246,2025-06-28T11:37:36.952000,PENDING,3,8,20260419,20250628,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,11740.35,complete amount coverage
B1588,a4d8f5497ca1e052c2407f0aebb233fd586bd1ee1814230e6c7984917838b890,SJ247,2025-11-04T11:37:36.952000,CONFIRMED,3,17,20260418,20251104,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12810.22,complete amount coverage
B1589,7e9bf521225b67e52639d2db184c501f44cddc6b25a8e3028b50d5b79ff964ed,UK157,2025-08-31T11:37:36.952000,PENDING,4,12,20260419,20250831,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,29432.76,complete amount coverage
B1590,3b5a947dc58a16b4619936fe50ea90e8c5314a3c4b25691a8e22e4b1fec42623,UK069,2026-04-01T11:37:36.952000,CONFIRMED,4,13,20260419,20260401,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,1015.84,complete amount coverage
B1591,f23bdb47423b6b941fdc8c2297f32fb87941aa1e6da3dd97e3c10fc495ace834,AI106,2025-11-20T11:37:36.952000,CANCELLED,1,21,20260419,20251120,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,16833.80,complete amount coverage
B1592,bb0d74f9220f976db14f33ca3033b66919c630dfc1018aabca17de82ee85f8be,UK085,2025-11-17T11:37:36.952000,CONFIRMED,4,29,20260419,20251117,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1593,4a4e5985c9976c2da6bdd36b09d668fbbbceddd46a54dd66a34ef2f3b1dcc697,6F087,2025-09-24T11:37:36.952000,UNKNOWN,2,19,20260418,20250924,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,0,0,0,,no payment record in this extract
B1594,9d484c258601f2ad8d312aa4908f1faa943c82b7494e5f3d694e578093a7de9e,AI067,2025-06-01T11:37:36.952000,CONFIRMED,1,24,20260418,20250601,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,1448.88,complete amount coverage
B1595,70ba074c782b38141fc9e52d0ab1e6aae003e0031afd6e9a85c87f5d2efce7f9,6F226,2026-01-07T11:37:36.952000,PENDING,2,17,20260419,20260107,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,24869.85,complete amount coverage
B1596,48e3db12a072d29f975bdcf7c74bdce74c0acfb6fa5af267eab258927df1220c,SJ210,2025-12-20T11:37:36.952000,CONFIRMED,3,23,20260418,20251220,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,18020.90,complete amount coverage
B1597,9805507d2beae83fee5f1cf4c209b9c18101f8ada12c9efd9e59400d11c04278,6F269,2025-10-23T11:37:36.952000,CONFIRMED,0,25,20260419,20251023,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,19192.26,complete amount coverage
B1598,e740df815fc16ca8254b0c226f6ea68d319d4aaa98a30a58965bc19b9bcb5824,UK013,2026-01-02T11:37:36.952000,CONFIRMED,4,10,20260418,20260102,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,15978.23,complete amount coverage
B1599,e85fff2c4fa877a6d7c0f7cfdb421ef26c15c60098314e0595617e18ea696aea,UK013,2025-09-30T11:37:36.952000,PENDING,4,10,20260418,20250930,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1600,b00f7131911b1d61d709deb18c40e204d5e67ee6163dbea369656a90f66e2cd6,UK143,2025-07-20T11:37:36.952000,PENDING,4,1,20260419,20250720,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,24083.25,complete amount coverage
B1601,79a736fbbb5fee742e1623a9a40b6d22a32047c2a98e8756f787c06f452d4050,6F262,2025-09-07T11:37:36.952000,PENDING,0,29,20260419,20250907,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1602,cf9b752175a1baa61ccbde061514caa73df27cbd1100143557b3ac065e948a72,6F042,2025-07-07T11:37:36.952000,UNKNOWN,2,24,20260418,20250707,accepted,existing-unique,0,0,0,0,0,1,0,0,0,0,1,1,0,4028.21,complete amount coverage
