flight_id,departure_ts,arrival_ts,duration_minutes,duration_hours,is_overnight,departure_hour,airline_key,route_key,flight_date_key,timestamp_parse_issue,non_positive_duration,flight_id_conflict,airline_missing,airline_blank,airline_explicit_unknown,airline_unrecognized,flight_id_format_issue,flight_id_normalization_conflict,source_equals_destination,source_outside_allowlist,destination_outside_allowlist
AI060,2026-04-20T21:58:41.701000,2026-04-20T23:51:41.701000,113.0,1.8833333333333333,0,21,1,19,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI061,2026-04-19T23:31:41.701000,2026-04-20T01:02:41.701000,91.0,1.5166666666666666,1,23,1,7,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI062,2026-04-20T06:49:41.701000,2026-04-20T07:25:41.701000,36.0,0.6,0,6,1,29,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI063,2026-04-18T07:03:41.701000,2026-04-18T11:26:41.701000,263.0,4.383333333333334,0,7,1,21,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI064,2026-04-17T18:24:41.701000,2026-04-17T20:07:41.701000,103.0,1.7166666666666666,0,18,1,5,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI065,2026-04-18T00:09:41.701000,2026-04-18T05:00:41.701000,291.0,4.85,0,0,0,26,20260418,0,0,0,1,0,0,0,0,0,0,0,0
AI066,2026-04-17T21:51:41.701000,2026-04-18T00:11:41.701000,140.0,2.3333333333333335,1,21,1,25,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI067,2026-04-18T23:36:41.701000,2026-04-19T03:09:41.701000,213.0,3.55,1,23,1,24,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI068,2026-04-20T02:48:41.702000,2026-04-20T04:48:42,120.00496666666666,2.0000827777777777,0,2,1,6,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI069,2026-04-20T22:43:41.702000,2026-04-21T02:29:41.702000,226.0,3.7666666666666666,1,22,0,17,20260420,0,0,0,0,0,1,0,0,0,0,0,0
AI070,2026-04-19T00:05:41.702000,2026-04-19T01:44:41.702000,99.0,1.65,0,0,1,13,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI071,2026-04-19T19:55:41.702000,2026-04-19T22:58:41.702000,183.0,3.05,0,19,1,10,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI072,2026-04-20T15:34:41.702000,2026-04-20T16:32:41.702000,58.0,0.9666666666666667,0,15,1,2,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI073,2026-04-19T14:08:41.702000,2026-04-19T16:10:41.702000,122.0,2.033333333333333,0,14,1,6,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI074,2026-04-18T12:03:41.702000,2026-04-18T12:50:41.702000,47.0,0.7833333333333333,0,12,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI075,2026-04-17T13:51:41.702000,2026-04-17T16:49:41.702000,178.0,2.966666666666667,0,13,1,13,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI076,2026-04-19T15:37:41.702000,2026-04-19T16:12:41.702000,35.0,0.5833333333333334,0,15,1,1,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI077,2026-04-20T13:45:41.702000,2026-04-20T14:51:41.702000,66.0,1.1,0,13,1,14,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI078,2026-04-20T08:58:41.702000,2026-04-20T13:28:41.702000,270.0,4.5,0,8,1,17,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI079,2026-04-20T11:04:41.702000,2026-04-20T13:19:41.702000,135.0,2.25,0,11,1,11,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI080,2026-04-20T23:03:41.702000,2026-04-21T00:35:41.702000,92.0,1.5333333333333334,1,23,1,9,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI081,2026-04-17T21:03:41.702000,2026-04-17T22:51:41.702000,108.0,1.8,0,21,1,12,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI082,2026-04-20T03:19:41.702000,2026-04-20T06:01:41.702000,162.0,2.7,0,3,1,18,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI083,2026-04-19T12:54:41.702000,2026-04-19T13:37:41.702000,43.0,0.7166666666666667,0,12,1,17,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI084,2026-04-20T08:31:41.702000,2026-04-20T09:46:41.702000,75.0,1.25,0,8,1,9,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI085,2026-04-19T15:45:41.702000,2026-04-19T20:33:41.702000,288.0,4.8,0,15,1,19,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI086,2026-04-19T07:13:41.702000,2026-04-19T10:09:41.702000,176.0,2.933333333333333,0,7,1,14,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI087,2026-04-17T16:32:41.702000,2026-04-17T20:30:41.702000,238.0,3.966666666666667,0,16,1,29,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI088,2026-04-20T06:34:41.702000,2026-04-20T10:10:41.702000,216.0,3.6,0,6,0,29,20260420,0,0,0,0,0,1,0,0,0,0,0,0
AI089,2026-04-18T04:05:41.702000,2026-04-18T04:47:41.702000,42.0,0.7,0,4,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI090,2026-04-18T13:37:41.702000,2026-04-18T16:11:41.702000,154.0,2.566666666666667,0,13,1,28,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI091,2026-04-20T10:52:41.702000,2026-04-20T15:15:41.702000,263.0,4.383333333333334,0,10,1,15,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI092,2026-04-18T13:36:41.702000,2026-04-18T16:20:41.702000,164.0,2.7333333333333334,0,13,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI093,2026-04-17T12:35:41.702000,2026-04-17T17:28:41.702000,293.0,4.883333333333334,0,12,1,6,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI094,2026-04-20T14:44:41.702000,2026-04-20T15:44:42,60.00496666666666,1.0000827777777777,0,14,1,16,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI095,2026-04-18T05:00:41.702000,2026-04-18T08:18:41.702000,198.0,3.3,0,5,1,20,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI096,2026-04-19T21:48:41.702000,2026-04-20T02:46:41.702000,298.0,4.966666666666667,1,21,1,13,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI097,2026-04-19T18:42:41.702000,2026-04-19T23:34:41.702000,292.0,4.866666666666666,0,18,1,25,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI098,2026-04-19T16:01:41.702000,2026-04-19T18:11:41.702000,130.0,2.1666666666666665,0,16,1,25,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI099,2026-04-18T11:07:41.702000,2026-04-18T13:29:41.702000,142.0,2.3666666666666667,0,11,1,1,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI100,2026-04-19T14:42:41.702000,2026-04-19T18:22:41.702000,220.0,3.6666666666666665,0,14,0,12,20260419,0,0,0,0,0,1,0,0,0,0,0,0
AI101,2026-04-18T23:20:41.702000,2026-04-19T02:23:41.702000,183.0,3.05,1,23,1,16,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI102,2026-04-20T00:17:41.702000,2026-04-20T05:08:41.702000,291.0,4.85,0,0,1,11,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI103,2026-04-20T03:26:41.702000,2026-04-20T04:04:41.702000,38.0,0.6333333333333333,0,3,1,1,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI104,2026-04-18T07:35:41.702000,2026-04-18T09:20:41.702000,105.0,1.75,0,7,1,30,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI105,2026-04-19T20:16:41.702000,2026-04-19T22:03:41.702000,107.0,1.7833333333333334,0,20,1,13,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI106,2026-04-19T02:07:41.702000,2026-04-19T03:20:41.702000,73.0,1.2166666666666666,0,2,1,21,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI107,2026-04-18T10:03:41.702000,2026-04-18T10:49:41.702000,46.0,0.7666666666666667,0,10,1,23,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI108,2026-04-19T21:32:41.702000,2026-04-20T00:17:41.702000,165.0,2.75,1,21,1,2,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI109,2026-04-18T15:53:41.702000,2026-04-18T20:14:41.702000,261.0,4.35,0,15,1,1,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI110,2026-04-19T17:07:41.702000,2026-04-19T22:00:41.702000,293.0,4.883333333333334,0,17,1,7,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI111,2026-04-18T07:40:41.702000,2026-04-18T10:39:41.702000,179.0,2.9833333333333334,0,7,1,28,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI112,2026-04-20T04:41:41.702000,2026-04-20T08:24:41.702000,223.0,3.716666666666667,0,4,1,16,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI113,2026-04-17T21:21:41.702000,2026-04-17T23:51:41.702000,150.0,2.5,0,21,1,14,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI114,2026-04-18T07:48:41.702000,2026-04-18T09:03:41.702000,75.0,1.25,0,7,1,13,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI115,2026-04-20T19:37:41.702000,2026-04-21T00:26:41.702000,289.0,4.816666666666666,1,19,1,26,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI116,2026-04-18T22:30:41.702000,2026-04-19T01:57:41.702000,207.0,3.45,1,22,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI117,2026-04-18T08:18:41.702000,2026-04-18T10:09:41.702000,111.0,1.85,0,8,1,21,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI118,2026-04-17T17:50:41.702000,2026-04-17T19:59:41.702000,129.0,2.15,0,17,1,25,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI119,2026-04-17T13:15:41.702000,2026-04-17T15:57:41.702000,162.0,2.7,0,13,1,26,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI120,2026-04-19T12:12:41.702000,2026-04-19T14:18:41.702000,126.0,2.1,0,12,1,28,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI121,2026-04-18T02:42:41.702000,2026-04-18T06:11:41.702000,209.0,3.4833333333333334,0,2,1,25,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI122,2026-04-19T18:25:41.702000,2026-04-19T22:36:41.702000,251.0,4.183333333333334,0,18,1,7,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI123,2026-04-18T22:19:41.702000,2026-04-19T00:45:41.702000,146.0,2.433333333333333,1,22,1,27,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI124,2026-04-17T20:28:41.702000,2026-04-18T00:00:41.702000,212.0,3.533333333333333,1,20,1,14,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI125,2026-04-18T01:12:41.702000,2026-04-18T04:51:41.702000,219.0,3.65,0,1,0,13,20260418,0,0,0,1,0,0,0,0,0,0,0,0
AI126,2026-04-17T17:26:41.702000,2026-04-17T20:48:41.702000,202.0,3.3666666666666667,0,17,1,30,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI127,2026-04-18T10:37:41.702000,2026-04-18T13:45:41.702000,188.0,3.1333333333333333,0,10,1,19,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI128,2026-04-20T06:07:41.702000,2026-04-20T10:03:41.702000,236.0,3.933333333333333,0,6,0,7,20260420,0,0,0,1,0,0,0,0,0,0,0,0
AI129,2026-04-20T10:29:41.702000,2026-04-20T13:38:41.702000,189.0,3.15,0,10,1,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI130,2026-04-18T10:18:41.702000,2026-04-18T12:59:41.702000,161.0,2.683333333333333,0,10,1,6,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI131,2026-04-18T19:55:41.702000,2026-04-18T22:35:41.702000,160.0,2.6666666666666665,0,19,1,27,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI132,2026-04-20T19:32:41.702000,2026-04-20T21:41:41.702000,129.0,2.15,0,19,1,1,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI133,2026-04-18T19:12:41.702000,2026-04-18T21:32:41.702000,140.0,2.3333333333333335,0,19,1,18,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI134,2026-04-19T00:28:41.702000,2026-04-19T04:23:41.702000,235.0,3.9166666666666665,0,0,1,22,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI135,2026-04-20T06:40:41.702000,2026-04-20T09:21:41.702000,161.0,2.683333333333333,0,6,1,1,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI136,2026-04-18T20:29:41.702000,2026-04-18T23:48:41.702000,199.0,3.316666666666667,0,20,1,3,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI137,2026-04-20T22:49:41.702000,2026-04-21T01:17:41.702000,148.0,2.466666666666667,1,22,1,8,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI138,2026-04-19T05:50:41.702000,2026-04-19T06:40:41.702000,50.0,0.8333333333333334,0,5,1,18,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI139,2026-04-19T18:23:41.702000,2026-04-19T19:24:41.702000,61.0,1.0166666666666666,0,18,1,25,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI140,2026-04-20T22:25:41.702000,2026-04-21T02:08:41.702000,223.0,3.716666666666667,1,22,1,8,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI141,2026-04-19T10:16:41.702000,2026-04-19T14:53:41.702000,277.0,4.616666666666666,0,10,1,3,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI142,2026-04-17T20:49:41.702000,2026-04-17T23:03:41.702000,134.0,2.2333333333333334,0,20,1,8,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI143,2026-04-19T03:58:41.702000,2026-04-19T04:36:41.702000,38.0,0.6333333333333333,0,3,1,13,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI144,2026-04-18T00:43:41.702000,2026-04-18T03:36:41.702000,173.0,2.8833333333333333,0,0,1,27,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI145,2026-04-17T17:06:41.702000,2026-04-17T21:31:41.702000,265.0,4.416666666666667,0,17,0,17,20260417,0,0,0,1,0,0,0,0,0,0,0,0
AI146,2026-04-20T10:40:41.702000,2026-04-20T13:46:41.702000,186.0,3.1,0,10,1,3,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI147,2026-04-18T18:14:41.703000,2026-04-18T20:10:41.703000,116.0,1.9333333333333333,0,18,1,23,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI148,2026-04-19T05:41:41.703000,2026-04-19T08:32:41.703000,171.0,2.85,0,5,1,25,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI149,2026-04-19T18:19:41.703000,2026-04-19T21:36:41.703000,197.0,3.283333333333333,0,18,1,9,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI150,2026-04-20T03:51:41.703000,2026-04-20T04:38:41.703000,47.0,0.7833333333333333,0,3,1,8,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI151,2026-04-17T13:14:41.703000,2026-04-17T14:10:41.703000,56.0,0.9333333333333333,0,13,1,30,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI152,2026-04-17T19:21:41.703000,2026-04-17T20:26:41.703000,65.0,1.0833333333333333,0,19,1,2,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI153,2026-04-17T15:02:41.703000,2026-04-17T16:30:41.703000,88.0,1.4666666666666666,0,15,1,7,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI154,2026-04-17T15:25:41.703000,2026-04-17T19:16:41.703000,231.0,3.85,0,15,1,25,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI155,2026-04-20T23:35:41.703000,2026-04-21T01:23:41.703000,108.0,1.8,1,23,1,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI156,2026-04-18T07:39:41.703000,2026-04-18T09:22:41.703000,103.0,1.7166666666666666,0,7,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI157,2026-04-17T22:45:41.703000,2026-04-18T01:33:41.703000,168.0,2.8,1,22,1,2,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI158,2026-04-20T06:04:41.703000,2026-04-20T09:01:41.703000,177.0,2.95,0,6,1,13,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI159,2026-04-20T09:23:41.703000,2026-04-20T11:36:41.703000,133.0,2.216666666666667,0,9,1,21,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI160,2026-04-17T13:41:41.703000,2026-04-17T17:01:41.703000,200.0,3.3333333333333335,0,13,1,29,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI161,2026-04-19T16:40:41.703000,2026-04-19T19:40:41.703000,180.0,3.0,0,16,1,12,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI162,2026-04-17T19:20:41.703000,2026-04-17T22:40:41.703000,200.0,3.3333333333333335,0,19,1,29,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI163,2026-04-20T07:45:41.703000,2026-04-20T08:46:41.703000,61.0,1.0166666666666666,0,7,1,25,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI164,2026-04-20T03:57:41.703000,2026-04-20T05:45:41.703000,108.0,1.8,0,3,1,16,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI165,2026-04-19T08:51:41.703000,2026-04-19T10:31:41.703000,100.0,1.6666666666666667,0,8,1,18,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI166,2026-04-18T04:20:41.703000,2026-04-18T07:23:41.703000,183.0,3.05,0,4,1,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI167,2026-04-18T06:43:41.703000,2026-04-18T11:10:41.703000,267.0,4.45,0,6,1,3,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI168,2026-04-19T15:50:41.703000,2026-04-19T20:20:41.703000,270.0,4.5,0,15,0,18,20260419,0,0,0,1,0,0,0,0,0,0,0,0
AI169,2026-04-18T21:21:41.703000,2026-04-19T01:34:41.703000,253.0,4.216666666666667,1,21,1,13,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI170,2026-04-18T11:27:41.703000,2026-04-18T15:50:41.703000,263.0,4.383333333333334,0,11,1,24,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI171,2026-04-18T10:51:41.703000,2026-04-18T13:34:41.703000,163.0,2.716666666666667,0,10,1,26,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI172,2026-04-17T19:08:41.703000,2026-04-17T19:53:41.703000,45.0,0.75,0,19,1,7,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI173,2026-04-19T17:36:41.703000,2026-04-19T22:27:41.703000,291.0,4.85,0,17,1,24,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI174,2026-04-17T14:45:41.703000,2026-04-17T17:01:41.703000,136.0,2.2666666666666666,0,14,1,18,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI175,2026-04-20T03:08:41.703000,2026-04-20T06:55:41.703000,227.0,3.783333333333333,0,3,1,9,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI176,2026-04-19T04:20:41.703000,2026-04-19T06:25:41.703000,125.0,2.0833333333333335,0,4,1,3,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI177,2026-04-18T14:11:41.703000,2026-04-18T16:26:41.703000,135.0,2.25,0,14,1,14,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI178,2026-04-20T13:04:41.703000,2026-04-20T14:03:41.703000,59.0,0.9833333333333333,0,13,1,11,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI179,2026-04-20T20:41:41.703000,2026-04-21T01:19:41.703000,278.0,4.633333333333334,1,20,1,22,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI180,2026-04-19T10:19:41.703000,2026-04-19T11:00:41.703000,41.0,0.6833333333333333,0,10,1,7,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI181,2026-04-19T13:29:41.703000,2026-04-19T16:55:41.703000,206.0,3.433333333333333,0,13,1,30,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI182,2026-04-19T12:41:41.703000,2026-04-19T17:14:41.703000,273.0,4.55,0,12,1,24,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI183,2026-04-18T14:24:41.703000,2026-04-18T16:06:41.703000,102.0,1.7,0,14,1,18,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI184,2026-04-17T15:03:41.703000,2026-04-17T17:03:42,120.00495,2.0000825,0,15,1,7,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI185,2026-04-18T12:16:41.703000,2026-04-18T16:18:41.703000,242.0,4.033333333333333,0,12,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI186,2026-04-18T11:11:41.703000,2026-04-18T13:05:41.703000,114.0,1.9,0,11,1,17,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI187,2026-04-17T23:32:41.703000,2026-04-18T01:16:41.703000,104.0,1.7333333333333334,1,23,1,4,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI188,2026-04-20T20:16:41.703000,2026-04-20T23:02:41.703000,166.0,2.7666666666666666,0,20,1,14,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI189,2026-04-20T03:44:41.703000,2026-04-20T05:32:41.703000,108.0,1.8,0,3,1,13,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI190,2026-04-19T12:38:41.703000,2026-04-19T15:56:41.703000,198.0,3.3,0,12,1,7,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI191,2026-04-18T07:57:41.703000,2026-04-18T11:58:41.703000,241.0,4.016666666666667,0,7,1,5,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI192,2026-04-20T23:05:41.703000,2026-04-21T04:04:41.703000,299.0,4.983333333333333,1,23,1,27,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI193,2026-04-19T11:33:41.703000,2026-04-19T16:07:41.703000,274.0,4.566666666666666,0,11,1,30,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI194,2026-04-18T05:09:41.703000,2026-04-18T09:38:41.703000,269.0,4.483333333333333,0,5,1,26,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI195,2026-04-18T02:58:41.703000,2026-04-18T04:57:41.703000,119.0,1.9833333333333334,0,2,1,15,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI196,2026-04-20T02:52:41.703000,2026-04-20T04:25:41.703000,93.0,1.55,0,2,1,30,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI197,2026-04-18T16:25:41.703000,2026-04-18T20:00:41.703000,215.0,3.5833333333333335,0,16,1,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI198,2026-04-19T10:56:41.703000,2026-04-19T14:19:41.703000,203.0,3.3833333333333333,0,10,1,15,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI199,2026-04-17T18:47:41.703000,2026-04-17T22:26:41.703000,219.0,3.65,0,18,1,24,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI200,2026-04-19T02:05:41.703000,2026-04-19T05:29:41.703000,204.0,3.4,0,2,1,25,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI201,2026-04-18T15:19:41.703000,2026-04-18T16:40:41.703000,81.0,1.35,0,15,1,2,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI202,2026-04-19T08:44:41.703000,2026-04-19T10:53:41.703000,129.0,2.15,0,8,1,21,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI203,2026-04-18T00:09:41.703000,2026-04-18T02:56:41.703000,167.0,2.783333333333333,0,0,1,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI204,2026-04-18T13:40:41.703000,2026-04-18T18:38:41.703000,298.0,4.966666666666667,0,13,1,15,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI205,2026-04-20T03:26:41.703000,2026-04-20T05:14:41.703000,108.0,1.8,0,3,1,1,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI206,2026-04-19T16:30:41.703000,2026-04-19T20:01:41.703000,211.0,3.5166666666666666,0,16,1,15,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI207,2026-04-19T08:24:41.703000,2026-04-19T11:23:41.703000,179.0,2.9833333333333334,0,8,1,10,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI208,2026-04-20T08:38:41.703000,2026-04-20T11:52:41.703000,194.0,3.2333333333333334,0,8,1,1,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI209,2026-04-18T17:25:41.703000,2026-04-18T18:37:41.703000,72.0,1.2,0,17,1,2,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI210,2026-04-17T16:13:41.703000,2026-04-17T18:50:41.703000,157.0,2.6166666666666667,0,16,1,1,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI211,2026-04-18T23:34:41.703000,2026-04-19T01:21:41.703000,107.0,1.7833333333333334,1,23,1,18,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI212,2026-04-17T15:31:41.703000,2026-04-17T20:13:41.703000,282.0,4.7,0,15,1,18,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI213,2026-04-20T08:03:41.703000,2026-04-20T09:14:41.703000,71.0,1.1833333333333333,0,8,1,23,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI214,2026-04-17T22:23:41.703000,2026-04-18T02:49:41.703000,266.0,4.433333333333334,1,22,1,13,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI215,2026-04-18T12:07:41.703000,2026-04-18T13:43:41.703000,96.0,1.6,0,12,1,3,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI216,2026-04-20T01:10:41.703000,2026-04-20T02:34:41.703000,84.0,1.4,0,1,1,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI217,2026-04-20T04:57:41.703000,2026-04-20T07:14:41.703000,137.0,2.283333333333333,0,4,1,11,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI218,2026-04-18T08:55:41.703000,2026-04-18T11:55:41.703000,180.0,3.0,0,8,1,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI219,2026-04-19T09:28:41.703000,2026-04-19T11:27:41.703000,119.0,1.9833333333333334,0,9,0,3,20260419,0,0,0,1,0,0,0,0,0,0,0,0
AI220,2026-04-20T20:19:41.703000,2026-04-20T21:57:41.703000,98.0,1.6333333333333333,0,20,1,8,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI221,2026-04-20T16:18:41.703000,2026-04-20T18:54:41.703000,156.0,2.6,0,16,1,30,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI222,2026-04-20T12:10:41.703000,2026-04-20T13:14:41.703000,64.0,1.0666666666666667,0,12,0,8,20260420,0,0,0,0,0,1,0,0,0,0,0,0
AI223,2026-04-17T12:53:41.703000,2026-04-17T14:42:41.703000,109.0,1.8166666666666667,0,12,1,7,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI224,2026-04-19T16:51:41.703000,2026-04-19T21:36:41.703000,285.0,4.75,0,16,1,19,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI225,2026-04-19T15:05:41.703000,2026-04-19T16:01:41.703000,56.0,0.9333333333333333,0,15,1,6,20260419,0,0,0,0,0,0,0,0,0,0,0,0
