payment_id,booking_id,matched_booking_id,payment_method,usable_amount,amount_missing,amount_blank,amount_nonnumeric,amount_nonfinite,amount_negative,amount_zero,amount_extra_precision,amount_usable,payment_method_missing,payment_method_blank,payment_method_unrecognized,payment_id_repeated,payment_exact_duplicate,booking_reference_status,payment_source_row
PAY1461,B1597,B1597,CARD,11103.08,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,463
PAY1462,B1132,B1132,UPI,2045.26,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,464
PAY1463,B1350,B1350,UPI,13802.17,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,465
PAY1464,B1524,B1524,NETBANKING,1289.01,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,466
PAY1465,B1539,B1539,NETBANKING,14472.90,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,467
PAY1466,B1505,B1505,UPI,7472.98,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,468
PAY1467,B1083,B1083,NETBANKING,6777.38,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,469
PAY1468,B1992,B1992,CARD,4590.22,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,470
PAY1469,B1463,B1463,UPI,1141.00,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,471
PAY1470,B1829,B1829,CARD,4847.06,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,472
PAY1471,B1860,B1860,UPI,2531.60,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,473
PAY1472,B1342,B1342,CARD,10237.49,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,474
PAY1473,B1279,B1279,UPI,5467.05,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,475
PAY1474,B1865,B1865,NETBANKING,11740.51,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,476
PAY1475,B1262,B1262,UPI,3896.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,477
PAY1476,B1165,B1165,CARD,13603.29,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,478
PAY1477,B1292,B1292,UPI,8321.74,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,479
PAY1478,B1508,B1508,CARD,2603.09,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,480
PAY1479,B1579,B1579,CARD,6611.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,481
PAY1480,B1225,B1225,CARD,3894.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,482
PAY1481,B1169,B1169,NETBANKING,3795.60,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,483
PAY1482,B1597,B1597,UPI,8089.18,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,484
PAY1483,B1644,B1644,CARD,10406.49,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,485
PAY1484,B1447,B1447,NETBANKING,13762.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,486
PAY1485,B1689,B1689,CARD,8030.27,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,487
PAY1486,B1854,B1854,UPI,14521.74,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,488
PAY1487,B1501,B1501,NETBANKING,14182.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,489
PAY1488,B1763,B1763,CARD,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,490
PAY1489,B1526,B1526,CARD,7999.68,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,491
PAY1490,B1734,B1734,CARD,2972.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,492
PAY1491,B1378,B1378,UPI,4050.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,493
PAY1492,B1200,B1200,NETBANKING,10067.38,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,494
PAY1493,B1618,B1618,NETBANKING,6904.57,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,495
PAY1494,B1249,B1249,NETBANKING,3055.22,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,496
PAY1495,B1948,B1948,CARD,7705.92,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,497
PAY1496,B1408,B1408,NETBANKING,1244.03,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,498
PAY1497,B1600,B1600,CARD,11274.54,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,499
PAY1498,B1124,B1124,UPI,2030.14,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,500
PAY1499,B1112,B1112,NETBANKING,9807.59,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,501
PAY1500,B1980,B1980,CARD,12102.14,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,502
PAY1501,B1136,B1136,NETBANKING,2857.01,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,503
PAY1502,B1758,B1758,NETBANKING,8260.94,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,504
PAY1503,B1495,B1495,UPI,11906.95,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,505
PAY1504,B1677,B1677,NETBANKING,4648.87,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,506
PAY1505,B1149,B1149,UPI,3280.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,507
PAY1506,B1874,B1874,NETBANKING,5715.47,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,508
PAY1507,B1342,B1342,NETBANKING,8765.79,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,509
PAY1508,B1944,B1944,NETBANKING,9053.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,510
PAY1509,B1579,B1579,NETBANKING,2832.27,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,511
PAY1510,B1732,B1732,NETBANKING,7405.96,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,512
PAY1511,B1782,B1782,NETBANKING,4755.95,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,513
PAY1512,B1320,B1320,UPI,12788.34,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,514
PAY1513,B1821,B1821,UPI,5390.05,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,515
PAY1514,B1925,B1925,CARD,12741.86,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,516
PAY1515,B1860,B1860,NETBANKING,6999.90,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,517
PAY1516,B1531,B1531,UPI,11172.20,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,518
PAY1517,B1288,B1288,NETBANKING,8140.84,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,519
PAY1518,B1488,B1488,NETBANKING,9707.48,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,520
PAY1519,B1491,B1491,UPI,6534.99,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,521
PAY1520,B1611,B1611,NETBANKING,11754.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,522
PAY1521,B1251,B1251,UPI,6952.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,523
PAY1522,B1981,B1981,UPI,7404.46,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,524
PAY1523,B1076,B1076,CARD,8247.50,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,525
PAY1524,B1646,B1646,CARD,12645.54,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,526
PAY1525,B1391,B1391,CARD,10231.31,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,527
PAY1526,B1411,B1411,CARD,5888.25,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,528
PAY1527,B1172,B1172,NETBANKING,10384.47,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,529
PAY1528,B1874,B1874,NETBANKING,9993.97,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,530
PAY1529,B1200,B1200,CARD,14034.27,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,531
PAY1530,B1216,B1216,UPI,12779.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,532
PAY1531,B1375,B1375,UPI,10064.26,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,533
PAY1532,B1719,B1719,UPI,5781.10,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,534
PAY1533,B1585,B1585,UPI,11914.07,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,535
PAY1534,B1010,B1010,NETBANKING,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,536
PAY1535,B1798,B1798,UPI,14793.78,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,537
PAY1536,B1767,B1767,UPI,4465.09,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,538
PAY1537,B1011,B1011,CARD,2115.18,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,539
PAY1538,B1891,B1891,UPI,1978.49,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,540
PAY1539,B1990,B1990,NETBANKING,9960.43,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,541
PAY1540,B1589,B1589,UPI,14149.64,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,542
PAY1541,B1434,B1434,UPI,1027.05,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,543
PAY1542,B1683,B1683,NETBANKING,11160.79,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,544
PAY1543,B1607,B1607,CARD,10198.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,545
PAY1544,B1817,B1817,NETBANKING,11252.26,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,546
PAY1545,B1372,B1372,CARD,5975.68,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,547
PAY1546,B1272,B1272,UPI,12486.95,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,548
PAY1547,B1930,B1930,CARD,1625.90,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,549
PAY1548,B1896,B1896,CARD,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,550
PAY1549,B1924,B1924,CARD,4739.01,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,551
PAY1550,B1690,B1690,UPI,7675.73,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,552
PAY1551,B1575,B1575,CARD,12516.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,553
PAY1552,B1508,B1508,CARD,4799.03,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,554
PAY1553,B1131,B1131,UPI,3592.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,555
PAY1554,B1854,B1854,NETBANKING,10538.38,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,556
PAY1555,B1923,B1923,NETBANKING,8467.53,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,557
PAY1556,B1783,B1783,NETBANKING,8201.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,558
PAY1557,B1318,B1318,UPI,4594.77,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,559
PAY1558,B1843,B1843,UPI,1488.32,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,560
PAY1559,B1948,B1948,NETBANKING,6743.77,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,561
PAY1560,B1852,B1852,CARD,2491.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,562
PAY1561,B1620,B1620,NETBANKING,13683.85,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,563
PAY1562,B1784,B1784,UPI,1577.50,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,564
PAY1563,B1167,B1167,CARD,7043.11,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,565
PAY1564,B1396,B1396,CARD,1731.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,566
PAY1565,B1179,B1179,UPI,2337.61,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,567
PAY1566,B1057,B1057,CARD,10224.13,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,568
PAY1567,B1479,B1479,NETBANKING,10059.56,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,569
PAY1568,B1932,B1932,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,570
PAY1569,B1590,B1590,UPI,1015.84,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,571
PAY1570,B1459,B1459,UPI,2103.45,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,572
PAY1571,B1060,B1060,UPI,11681.98,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,573
PAY1572,B1368,B1368,CARD,9184.07,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,574
PAY1573,B1120,B1120,UPI,1533.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,575
PAY1574,B1718,B1718,UPI,7833.36,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,576
PAY1575,B1545,B1545,CARD,10968.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,577
PAY1576,B1581,B1581,UPI,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,578
PAY1577,B1016,B1016,CARD,14076.51,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,579
PAY1578,B1495,B1495,CARD,5584.17,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,580
PAY1579,B1496,B1496,UPI,2901.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,581
PAY1580,B1504,B1504,NETBANKING,4316.96,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,582
PAY1581,B1531,B1531,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,583
PAY1582,B1968,B1968,NETBANKING,14600.78,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,584
PAY1583,B1314,B1314,CARD,7529.51,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,585
PAY1584,B1068,B1068,NETBANKING,5274.94,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,586
PAY1585,B1726,B1726,UPI,7008.67,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,587
PAY1586,B1160,B1160,UPI,5267.38,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,588
PAY1587,B1613,B1613,NETBANKING,4590.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,589
PAY1588,B1887,B1887,UPI,9312.51,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,590
PAY1589,B1717,B1717,NETBANKING,1220.30,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,591
PAY1590,B1144,B1144,CARD,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,592
PAY1591,B1568,B1568,NETBANKING,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,593
PAY1592,B1594,B1594,NETBANKING,1448.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,594
PAY1593,B1992,B1992,NETBANKING,2164.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,595
PAY1594,B1384,B1384,NETBANKING,5107.55,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,596
PAY1595,B1268,B1268,CARD,13289.27,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,597
PAY1596,B1922,B1922,CARD,11708.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,598
PAY1597,B1453,B1453,CARD,1310.19,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,599
PAY1598,B1698,B1698,NETBANKING,8023.98,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,600
PAY1599,B1517,B1517,CARD,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,601
PAY1600,B1864,B1864,UPI,10081.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,602
PAY1601,B1349,B1349,CARD,11101.75,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,603
PAY1602,B1109,B1109,NETBANKING,13080.08,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,604
PAY1603,B1482,B1482,UPI,7655.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,605
PAY1604,B1406,B1406,NETBANKING,14922.30,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,606
PAY1605,B1649,B1649,UPI,14719.81,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,607
PAY1606,B1050,B1050,NETBANKING,13350.33,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,608
PAY1607,B1402,B1402,NETBANKING,9048.17,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,609
PAY1608,B1562,B1562,UPI,6572.09,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,610
PAY1609,B1475,B1475,CARD,6101.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,611
PAY1610,B1086,B1086,UPI,1169.75,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,612
PAY1611,B1067,B1067,UPI,4488.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,613
PAY1612,B1595,B1595,UPI,11063.32,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,614
PAY1613,B1978,B1978,UPI,9450.85,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,615
PAY1614,B1041,B1041,UPI,13829.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,616
PAY1615,B1730,B1730,NETBANKING,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,617
PAY1616,B1056,B1056,NETBANKING,3173.87,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,618
PAY1617,B1737,B1737,CARD,12049.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,619
PAY1618,B1195,B1195,CARD,6019.11,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,620
PAY1619,B1759,B1759,UPI,2656.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,621
PAY1620,B1677,B1677,CARD,14950.31,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,622
PAY1621,B1061,B1061,CARD,12021.50,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,623
PAY1622,B1262,B1262,UPI,6722.37,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,624
PAY1623,B1111,B1111,NETBANKING,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,625
PAY1624,B1764,B1764,NETBANKING,10528.45,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,626
PAY1625,B1710,B1710,CARD,12059.65,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,627
PAY1626,B1177,B1177,NETBANKING,12412.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,628
PAY1627,B1947,B1947,NETBANKING,2186.20,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,629
PAY1628,B1025,B1025,CARD,9721.62,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,630
PAY1629,B1409,B1409,UPI,1095.00,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,631
PAY1630,B1757,B1757,CARD,1608.39,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,632
PAY1631,B1530,B1530,CARD,13655.72,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,633
PAY1632,B1776,B1776,CARD,8385.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,634
PAY1633,B1316,B1316,UPI,11302.63,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,635
PAY1634,B1531,B1531,UPI,12739.01,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,636
PAY1635,B1105,B1105,UPI,14294.21,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,637
PAY1636,B1748,B1748,UPI,13170.94,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,638
PAY1637,B1817,B1817,CARD,7766.36,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,639
PAY1638,B1463,B1463,NETBANKING,5703.58,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,640
PAY1639,B1245,B1245,CARD,3162.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,641
PAY1640,B1080,B1080,UPI,6604.50,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,642
PAY1641,B1661,B1661,NETBANKING,6130.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,643
PAY1642,B1908,B1908,CARD,8834.05,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,644
PAY1643,B1395,B1395,NETBANKING,10317.13,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,645
PAY1644,B1521,B1521,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,646
PAY1645,B1832,B1832,NETBANKING,11197.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,647
PAY1646,B1735,B1735,NETBANKING,10012.48,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,648
PAY1647,B1925,B1925,UPI,5691.29,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,649
PAY1648,B1263,B1263,NETBANKING,1483.05,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,650
PAY1649,B1660,B1660,CARD,5033.75,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,651
PAY1650,B1789,B1789,NETBANKING,11758.27,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,652
PAY1651,B1273,B1273,CARD,3873.81,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,653
PAY1652,B1705,B1705,NETBANKING,10970.63,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,654
PAY1653,B1943,B1943,NETBANKING,9116.92,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,655
PAY1654,B1171,B1171,UPI,3406.00,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,656
PAY1655,B1264,B1264,UPI,4662.75,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,657
PAY1656,B1962,B1962,CARD,7948.25,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,658
PAY1657,B1821,B1821,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,659
PAY1658,B1025,B1025,UPI,11899.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,660
PAY1659,B1468,B1468,UPI,11281.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,661
PAY1660,B1861,B1861,UPI,9044.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,662
PAY1661,B1475,B1475,UPI,12511.85,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,663
PAY1662,B1355,B1355,CARD,8877.37,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,664
PAY1663,B1025,B1025,CARD,14501.45,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,665
PAY1664,B1033,B1033,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,666
PAY1665,B1263,B1263,UPI,10997.85,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,667
PAY1666,B1137,B1137,CARD,6179.22,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,668
PAY1667,B1815,B1815,NETBANKING,4905.53,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,669
PAY1668,B1694,B1694,CARD,3525.42,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,670
PAY1669,B1874,B1874,NETBANKING,8735.05,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,671
PAY1670,B1753,B1753,UPI,4016.57,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,672
PAY1671,B1565,B1565,UPI,3804.91,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,673
PAY1672,B1461,B1461,CARD,14867.45,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,674
PAY1673,B1167,B1167,UPI,12224.46,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,675
PAY1674,B1630,B1630,NETBANKING,11475.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,676
PAY1675,B1654,B1654,NETBANKING,12116.85,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,677
PAY1676,B1080,B1080,CARD,14564.92,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,678
PAY1677,B1756,B1756,NETBANKING,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,679
PAY1678,B1913,B1913,CARD,4083.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,680
PAY1679,B1863,B1863,CARD,13070.93,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,681
PAY1680,B1869,B1869,NETBANKING,11398.23,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,682
PAY1681,B1406,B1406,NETBANKING,6800.32,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,683
PAY1682,B1573,B1573,NETBANKING,7629.97,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,684
PAY1683,B1045,B1045,NETBANKING,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,685
PAY1684,B1598,B1598,NETBANKING,14019.19,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,686
PAY1685,B1610,B1610,NETBANKING,5809.44,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,687
PAY1686,B1806,B1806,NETBANKING,14488.78,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,688
PAY1687,B1910,B1910,UPI,13743.80,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,689
PAY1688,B1052,B1052,CARD,9827.30,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,690
PAY1689,B1983,B1983,CARD,9117.50,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,691
PAY1690,B1703,B1703,NETBANKING,6181.25,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,692
PAY1691,B1958,B1958,CARD,1256.74,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,693
